,Date,Close/Last,Volume,Open,High,Low
1359,2016-09-06,26.925,106580520,26.975,27.075,26.8775
1360,2016-09-02,26.9325,105575080,26.925,27.0,26.705
1361,2016-09-01,26.6825,106701000,26.535,26.7,26.405
1362,2016-08-31,26.525,126556040,26.415,26.6425,26.41
1363,2016-08-30,26.5,99271760,26.45,26.625,26.375
1364,2016-08-29,26.705,99600520,26.655,26.86,26.5725
1365,2016-08-26,26.735,110977200,26.8525,26.9875,26.5775
1366,2016-08-25,26.8925,100006920,26.8475,26.97,26.67
1367,2016-08-24,27.0075,94424960,27.1412,27.1875,26.92
1368,2016-08-23,27.2125,84947400,27.1475,27.33,27.1325
1369,2016-08-22,27.1275,103137680,27.215,27.275,26.9625
1370,2016-08-19,27.34,100435560,27.1925,27.4225,27.09
1371,2016-08-18,27.27,87673360,27.3075,27.4,27.255
1372,2016-08-17,27.305,101314720,27.275,27.3425,27.085
1373,2016-08-16,27.345,135018720,27.4075,27.5575,27.3025
1374,2016-08-15,27.37,102817320,27.035,27.385,27.02
1375,2016-08-12,27.045,74594800,26.945,27.11,26.945
1376,2016-08-11,26.9825,109840280,27.13,27.2325,26.9625
1377,2016-08-10,27.0,95359520,27.1775,27.225,26.94
1378,2016-08-09,27.2025,105185040,27.0575,27.235,27.0025
1379,2016-08-08,27.0925,112041720,26.88,27.0925,26.79
1380,2016-08-05,26.87,158186440,26.5675,26.9125,26.545
1381,2016-08-04,26.4675,107126920,26.395,26.5,26.32
1382,2016-08-03,26.4475,120593440,26.2025,26.46,26.1925
1383,2016-08-02,26.12,135080880,26.5125,26.5175,26.0
1384,2016-08-01,26.5125,152075640,26.1025,26.5375,26.1025
1385,2016-07-29,26.0525,110791880,26.0475,26.1375,25.92
1386,2016-07-28,26.085,155087360,25.7075,26.1125,25.705
1387,2016-07-27,25.7375,368575680,26.0663,26.0875,25.6875
1388,2016-07-26,24.1675,213818480,24.205,24.4925,24.105
1389,2016-07-25,24.335,161162320,24.5625,24.71,24.23
1390,2016-07-22,24.665,112872960,24.815,24.825,24.5775
1391,2016-07-21,24.8575,130760320,24.9575,25.25,24.7825
1392,2016-07-20,24.99,104876440,25.0,25.115,24.9338
1393,2016-07-19,24.9675,95065440,24.89,25.0,24.835
1394,2016-07-18,24.9575,145858120,24.675,25.0325,24.65
1395,2016-07-15,24.695,120125640,24.73,24.825,24.625
1396,2016-07-14,24.6975,155543920,24.3475,24.7475,24.33
1397,2016-07-13,24.2175,103518720,24.3525,24.4175,24.21
1398,2016-07-12,24.355,96518120,24.2925,24.425,24.28
1399,2016-07-11,24.245,93271960,24.1875,24.4125,24.1825
1400,2016-07-08,24.17,115510000,24.1225,24.2225,24.0125
1401,2016-07-07,23.985,97843400,23.925,24.125,23.905
1402,2016-07-06,23.8825,123510160,23.65,23.915,23.5925
1403,2016-07-05,23.7475,110215000,23.8475,23.85,23.615
1404,2016-07-01,23.9725,103928320,23.8725,24.1163,23.8325
1405,2016-06-30,23.9,143133280,23.61,23.9425,23.575
1406,2016-06-29,23.6,146021680,23.4925,23.6375,23.4075
1407,2016-06-28,23.3975,161551840,23.225,23.415,23.035
1408,2016-06-27,23.01,182382720,23.25,23.2625,22.875
1409,2016-06-24,23.35,300878840,23.2275,23.6638,23.1625
1410,2016-06-23,24.025,128169160,23.985,24.0725,23.8125
1411,2016-06-22,23.8875,116496560,24.0625,24.2225,23.8375
1412,2016-06-21,23.9775,141628200,23.735,24.0875,23.669
1413,2016-06-20,23.775,137423880,24.0,24.1425,23.7575
1414,2016-06-17,23.8325,243173040,24.155,24.1625,23.825
1415,2016-06-16,24.3875,125007480,24.1125,24.4375,24.0175
1416,2016-06-15,24.285,117492200,24.455,24.6025,24.2575
1417,2016-06-14,24.365,127562960,24.33,24.6187,24.1875
1418,2016-06-13,24.335,150833440,24.6725,24.78,24.275
1419,2016-06-10,24.7075,126688880,24.6325,24.8364,24.62
1420,2016-06-09,24.9125,106302280,24.625,24.9975,24.615
1421,2016-06-08,24.735,83359800,24.755,24.89,24.67
1422,2016-06-07,24.7575,89513520,24.8125,24.9675,24.74
1423,2016-06-06,24.6575,93060800,24.4975,25.4725,24.3875
1424,2016-06-03,24.48,113950280,24.4475,24.5675,24.3625
1425,2016-06-02,24.43,160680800,24.4,24.46,24.1575
1426,2016-06-01,24.615,116556400,24.755,24.885,24.5825
1427,2016-05-31,24.965,169072160,24.9,25.1,24.705
1428,2016-05-27,25.0875,145197840,24.86,25.1175,24.8113
1429,2016-05-26,25.1025,225173960,24.92,25.1825,24.66
1430,2016-05-25,24.905,153033200,24.6675,24.935,24.5275
1431,2016-05-24,24.475,140297520,24.305,24.5225,24.21
1432,2016-05-23,24.1075,151908080,23.9675,24.2975,23.9175
1433,2016-05-20,23.805,127336080,23.66,23.8575,23.63
1434,2016-05-19,23.55,121671520,23.66,23.66,23.3925
1435,2016-05-18,23.64,168039320,23.54,23.8025,23.4725
1436,2016-05-17,23.3725,187435640,23.6375,23.675,23.2525
1437,2016-05-16,23.47,244769360,23.0975,23.5975,22.9125
1438,2016-05-13,22.63,176892160,22.5,22.9175,22.5
1439,2016-05-12,22.585,304733840,23.18,23.195,22.3675
1440,2016-05-11,23.1275,114564720,23.37,23.3925,23.115
1441,2016-05-10,23.355,134612080,23.3325,23.3925,23.0275
1442,2016-05-09,23.1975,131582600,23.25,23.4425,23.1475
1443,2016-05-06,23.18,174660640,23.3425,23.3625,22.9625
1444,2016-05-05,23.31,143400880,23.5,23.5175,23.17
1445,2016-05-04,23.5475,163936640,23.8,23.975,23.455
1446,2016-05-03,23.795,227080320,23.55,23.935,23.42
1447,2016-05-02,23.41,191377960,23.4913,23.52,23.1
1448,2016-04-29,23.435,273555360,23.4975,23.68,23.1275
1449,2016-04-28,23.7075,328428480,24.4025,24.47,23.5625
1450,2016-04-27,24.455,457745200,24.0,24.6775,23.92
1451,2016-04-26,26.0875,211919120,25.9775,26.325,25.9775
1452,2016-04-25,26.27,111991960,26.25,26.4125,26.1275
1453,2016-04-22,26.42,134623240,26.2525,26.62,26.155
1454,2016-04-21,26.4925,125667640,26.7325,26.7325,26.38
1455,2016-04-20,26.7825,122307920,26.66,27.0225,26.515
1456,2016-04-19,26.7275,129362480,26.97,27.0,26.5575
1457,2016-04-18,26.87,243139680,27.2225,27.2375,26.735
1458,2016-04-15,27.4625,187494680,28.0275,28.075,27.4325
1459,2016-04-14,28.025,101459680,27.905,28.0975,27.8325
1460,2016-04-13,28.01,131087040,27.7,28.085,27.7
1461,2016-04-12,27.61,108602280,27.335,27.625,27.165
1462,2016-04-11,27.255,117431760,27.2425,27.6525,27.2075
1463,2016-04-08,27.165,94215160,27.2275,27.4425,27.0425
1464,2016-04-07,27.135,126943240,27.4875,27.605,27.0302
1465,2016-04-06,27.74,104715360,27.5575,27.745,27.3
1466,2016-04-05,27.4525,106241680,27.3775,27.6825,27.355
1467,2016-04-04,27.78,149291720,27.605,28.0475,27.5675
1468,2016-04-01,27.4975,103281840,27.195,27.5,27.05
1469,2016-03-31,27.2475,103055360,27.43,27.475,27.22
1470,2016-03-30,27.39,182190360,27.1625,27.605,27.15
1471,2016-03-29,26.92,124619640,26.2225,26.9475,26.22
1472,2016-03-28,26.2975,77417760,26.5,26.5475,26.265
1473,2016-03-24,26.4175,102273400,26.3675,26.5625,26.2225
1474,2016-03-23,26.5325,102745400,26.62,26.7675,26.475
1475,2016-03-22,26.68,129381720,26.3125,26.8225,26.3025
1476,2016-03-21,26.4775,141816920,26.4825,26.9125,26.285
1477,2016-03-18,26.48,174428480,26.585,26.625,26.2975
1478,2016-03-17,26.45,137579320,26.38,26.6175,26.24
1479,2016-03-16,26.4925,152946920,26.1525,26.5775,26.1475
1480,2016-03-15,26.145,160105000,25.99,26.295,25.9625
1481,2016-03-14,25.63,100233120,25.4775,25.7275,25.445
1482,2016-03-11,25.565,109475360,25.56,25.57,25.375
1483,2016-03-10,25.2925,133962520,25.3525,25.56,25.0375
1484,2016-03-09,25.28,108594120,25.3275,25.395,25.0675
1485,2016-03-08,25.2575,126154840,25.195,25.44,25.1
1486,2016-03-07,25.4675,143562960,25.5975,25.7075,25.24
1487,2016-03-04,25.7525,184106400,25.5925,25.9375,25.3425
1488,2016-03-03,25.375,147537960,25.145,25.4275,25.1125
1489,2016-03-02,25.1875,132544520,25.1275,25.2225,24.91
1490,2016-03-01,25.1325,201214000,24.4125,25.1925,24.355
1491,2016-02-29,24.1725,140525840,24.215,24.5575,24.1625
1492,2016-02-26,24.2275,115799040,24.3,24.5059,24.145
1493,2016-02-25,24.19,110104160,24.0125,24.19,23.8125
1494,2016-02-24,24.025,144768600,23.495,24.095,23.33
1495,2016-02-23,23.6725,127404720,24.1,24.125,23.6375
1496,2016-02-22,24.22,136961880,24.0775,24.225,23.98
1497,2016-02-19,24.01,141162280,24.0,24.19,23.95
1498,2016-02-18,24.065,155464400,24.71,24.7225,24.0227
1499,2016-02-17,24.53,179247200,24.1675,24.5525,24.0375
1500,2016-02-16,24.16,192130400,23.755,24.2125,23.6525
1501,2016-02-12,23.4975,161292080,23.5475,23.625,23.2525
1502,2016-02-11,23.425,199918800,23.4475,23.68,23.1475
1503,2016-02-10,23.5675,169155160,23.98,24.0875,23.525
1504,2016-02-09,23.7475,177130240,23.5725,23.985,23.4825
1505,2016-02-08,23.7525,215682200,23.2825,23.925,23.26
1506,2016-02-05,23.505,185262480,24.13,24.23,23.4225
1507,2016-02-04,24.15,185672920,23.965,24.3325,23.7975
1508,2016-02-03,24.0875,183480520,23.75,24.21,23.52
1509,2016-02-02,23.62,148762000,23.855,24.01,23.57
1510,2016-02-01,24.1075,163257440,24.1175,24.1775,23.85
1511,2016-01-29,24.335,257329760,23.6975,24.335,23.5875
1512,2016-01-28,23.5225,222489480,23.4475,23.63,23.0975
1513,2016-01-27,23.355,532236000,24.01,24.1572,23.335
1514,2016-01-26,24.9975,287749240,24.9825,25.22,24.5175
1515,2016-01-25,24.86,206119920,25.38,25.3825,24.8025
1516,2016-01-22,25.355,262594640,24.6575,25.365,24.5925
1517,2016-01-21,24.075,208396800,24.265,24.47,23.735
1518,2016-01-20,24.1975,289097200,23.775,24.5474,23.355
1519,2016-01-19,24.165,211843240,24.6025,24.6625,23.875
1520,2016-01-15,24.2825,317424040,24.05,24.4275,23.84
1521,2016-01-14,24.88,252000560,24.49,25.12,23.935
1522,2016-01-13,24.3475,249143080,25.08,25.2975,24.325
1523,2016-01-12,24.99,196184600,25.1375,25.1725,24.71
1524,2016-01-11,24.6325,198751480,24.7425,24.765,24.335
1525,2016-01-08,24.24,282888000,24.6375,24.7775,24.19
1526,2016-01-07,24.1125,322969840,24.67,25.0325,24.1075
1527,2016-01-06,25.175,273537080,25.14,25.5925,24.9675
1528,2016-01-05,25.6775,222332560,26.4375,26.4625,25.6025
1529,2016-01-04,26.3375,270276360,25.6525,26.342,25.5
1530,2015-12-31,26.315,163541920,26.7525,26.7575,26.205
1531,2015-12-30,26.83,100736360,27.145,27.175,26.795
1532,2015-12-29,27.185,123649040,26.74,27.3575,26.715
1533,2015-12-28,26.705,106559720,26.8975,26.9225,26.5452
1534,2015-12-24,27.0075,54386720,27.25,27.25,26.9875
1535,2015-12-23,27.1525,130472560,26.8175,27.2125,26.8
1536,2015-12-22,26.8075,130913840,26.85,26.93,26.6127
1537,2015-12-21,26.8325,190028920,26.82,26.8425,26.3925
1538,2015-12-18,26.5075,384788760,27.2275,27.38,26.4525
1539,2015-12-17,27.245,178619320,28.005,28.0625,27.245
1540,2015-12-16,27.835,224629480,27.7675,27.9975,27.2
1541,2015-12-15,27.6225,212674320,27.985,28.2,27.5875
1542,2015-12-14,28.12,258712880,28.045,28.17,27.4475
1543,2015-12-11,28.295,187240080,28.7975,28.8475,28.2128
1544,2015-12-10,29.0425,116634560,29.01,29.235,28.8775
1545,2015-12-09,28.905,185207720,29.41,29.4225,28.77
1546,2015-12-08,29.5575,137101680,29.38,29.65,29.215
1547,2015-12-07,29.57,128252400,29.745,29.965,29.4525
1548,2015-12-04,29.7575,230871480,28.8225,29.8125,28.7775
1549,2015-12-03,28.8,166045520,29.1375,29.1975,28.555
1550,2015-12-02,29.07,133267960,29.2625,29.5275,29.02
1551,2015-12-01,29.335,139225000,29.6875,29.7025,29.215
1552,2015-11-30,29.575,152252520,29.4975,29.8525,29.4375
1553,2015-11-27,29.4525,52185800,29.5725,29.6025,29.4
1554,2015-11-25,29.5075,85367840,29.8025,29.8075,29.48
1555,2015-11-24,29.72,170991800,29.3325,29.8375,29.28
1556,2015-11-23,29.4375,129782720,29.8175,29.9325,29.335
1557,2015-11-20,29.825,136540920,29.8,29.98,29.7125
1558,2015-11-19,29.695,172935800,29.41,29.9375,29.19
1559,2015-11-18,29.3225,186238920,28.94,29.3725,28.875
1560,2015-11-17,28.4225,110336080,28.73,28.7625,28.33
1561,2015-11-16,28.5437,151918280,27.845,28.56,27.75
1562,2015-11-13,28.085,182221200,28.8,28.8925,28.0675
1563,2015-11-12,28.93,129845400,29.065,29.205,28.9125
1564,2015-11-11,29.0275,180717600,29.0925,29.355,28.8025
1565,2015-11-10,29.1925,236117600,29.225,29.5175,29.0153
1566,2015-11-09,30.1425,135317160,30.24,30.4525,30.0125
1567,2015-11-06,30.265,132036440,30.2775,30.4525,30.155
1568,2015-11-05,30.23,157933600,30.4625,30.6725,30.045
1569,2015-11-04,30.5,179316240,30.7825,30.955,30.405
1570,2015-11-03,30.6425,181917040,30.1975,30.8725,30.175
1571,2015-11-02,30.295,128611480,29.9675,30.34,29.9025
1572,2015-10-30,29.875,197220880,30.2475,30.305,29.8625
1573,2015-10-29,30.1325,204424400,29.675,30.1725,29.5675
1574,2015-10-28,29.8175,341744840,29.2325,29.825,29.015
1575,2015-10-27,28.6375,270693800,28.85,29.135,28.4975
1576,2015-10-26,28.82,264559080,29.52,29.5325,28.73
1577,2015-10-23,29.77,237006960,29.175,29.807,29.0825
1578,2015-10-22,28.875,165722640,28.5825,28.875,28.525
1579,2015-10-21,28.44,169107520,28.5,28.895,28.425
1580,2015-10-20,28.4425,195716800,27.835,28.5425,27.705
1581,2015-10-19,27.9325,118895000,27.7,27.9375,27.5275
1582,2015-10-16,27.76,155179720,27.945,28.0,27.6325
1583,2015-10-15,27.965,150488800,27.7325,28.025,27.6225
1584,2015-10-14,27.5525,177736880,27.8225,27.88,27.39
1585,2015-10-13,27.9475,131883160,27.705,28.1125,27.67
1586,2015-10-12,27.9,121547320,28.1825,28.1875,27.86
1587,2015-10-09,28.03,210882480,27.5,28.07,27.3725
1588,2015-10-08,27.375,246989040,27.5475,27.5475,27.0525
1589,2015-10-07,27.695,186871080,27.935,27.9425,27.3525
1590,2015-10-06,27.8275,194808800,27.6575,27.935,27.4413
1591,2015-10-05,27.695,208132400,27.47,27.8424,27.2675
1592,2015-10-02,27.595,231099760,27.0025,27.7534,26.8875
1593,2015-10-01,27.395,255397880,27.2675,27.405,26.8275
1594,2015-09-30,27.575,265203720,27.5425,27.885,27.1825
1595,2015-09-29,27.265,292921120,28.2075,28.3775,26.965
1596,2015-09-28,28.11,207447960,28.4625,28.6425,28.11
1597,2015-09-25,28.6775,224022200,29.11,29.1725,28.505
1598,2015-09-24,28.75,200246320,28.3125,28.875,28.0925
1599,2015-09-23,28.58,142713440,28.4075,28.68,28.325
1600,2015-09-22,28.35,201112120,28.345,28.545,28.13
1601,2015-09-21,28.8025,186376880,28.4175,28.8425,28.415
1602,2015-09-18,28.3625,295964000,28.0525,28.575,27.9675
1603,2015-09-17,28.48,254849360,28.915,29.1225,28.4288
1604,2015-09-16,29.1025,148322880,29.0625,29.135,28.86
1605,2015-09-15,29.07,172873400,28.9825,29.1325,28.605
1606,2015-09-14,28.8275,233118280,29.145,29.2225,28.715
1607,2015-09-11,28.5525,199175000,27.9475,28.5525,27.94
1608,2015-09-10,28.1425,251203080,27.5675,28.3206,27.475
1609,2015-09-09,27.5375,339031120,28.44,28.505,27.4425
1610,2015-09-08,28.0775,218029200,27.9125,28.14,27.58
1611,2015-09-04,27.3175,199617840,27.2425,27.6125,27.1275
1612,2015-09-03,27.5925,212570360,28.1225,28.195,27.51
1613,2015-09-02,28.085,246725000,27.5575,28.085,27.2828
1614,2015-09-01,26.93,306248680,27.5375,27.97,26.84
1615,2015-08-31,28.19,224446360,28.0075,28.6325,28.0
1616,2015-08-28,28.3225,212303840,28.0425,28.3275,27.885
1617,2015-08-27,28.23,335300880,28.0575,28.31,27.505
1618,2015-08-26,27.4225,386127560,26.7712,27.4725,26.2625
1619,2015-08-25,25.935,410926800,27.7775,27.7775,25.875
1620,2015-08-24,25.78,647530000,23.7175,27.2,23.0
1621,2015-08-21,26.44,508986400,27.6075,27.975,26.4112
1622,2015-08-20,28.1625,272707760,28.52,28.5875,27.9075
1623,2015-08-19,28.7525,192317320,29.025,29.13,28.67
1624,2015-08-18,29.125,138102520,29.1075,29.36,29.0025
1625,2015-08-17,29.29,163309040,29.01,29.4125,28.875
1626,2015-08-14,28.99,171505480,28.58,29.0775,28.5025
1627,2015-08-13,28.7875,193630560,29.01,29.1,28.635
1628,2015-08-12,28.81,406373600,28.1325,28.855,27.4075
1629,2015-08-11,28.3725,387282680,29.4525,29.545,28.3325
1630,2015-08-10,29.93,219404040,29.1325,29.9975,29.1325
1631,2015-08-07,28.88,154440480,28.645,29.0625,28.625
1632,2015-08-06,28.7825,211315560,28.9925,29.125,28.5287
1633,2015-08-05,28.85,396809600,28.2375,29.36,28.025
1634,2015-08-04,28.66,494407600,29.355,29.425,28.3125
1635,2015-08-03,29.61,278559600,30.375,30.6425,29.38
1636,2015-07-31,30.325,171331560,30.65,30.6606,30.2275
1637,2015-07-30,30.5925,133603800,30.58,30.6425,30.4275
1638,2015-07-29,30.7475,147648160,30.7875,30.875,30.5675
1639,2015-07-28,30.845,134281520,30.845,30.9775,30.6375
1640,2015-07-27,30.6925,177486320,30.7725,30.9025,30.53
1641,2015-07-24,31.125,168361280,31.33,31.435,30.975
1642,2015-07-23,31.29,203331800,31.55,31.7725,31.265
1643,2015-07-22,31.305,461153600,30.4975,31.375,30.4975
1644,2015-07-21,32.6875,292027120,33.2125,33.23,32.58
1645,2015-07-20,33.0175,220819680,32.7425,33.2425,32.675
1646,2015-07-17,32.405,183881880,32.27,32.405,32.0775
1647,2015-07-16,32.1275,143950520,31.935,32.1425,31.8375
1648,2015-07-15,31.705,134239080,31.43,31.7875,31.395
1649,2015-07-14,31.4025,126783480,31.51,31.5925,31.26
1650,2015-07-13,31.415,165462400,31.2575,31.4387,31.08
1651,2015-07-10,30.82,245171200,30.485,30.9625,30.3025
1652,2015-07-09,30.0175,313166040,30.9625,31.015,29.805
1653,2015-07-08,30.6425,242439320,31.12,31.16,30.635
1654,2015-07-07,31.4225,186948360,31.4725,31.5375,30.9425
1655,2015-07-06,31.5,111891800,31.235,31.5575,31.2125
1656,2015-07-02,31.61,108684720,31.6075,31.6725,31.4425
1657,2015-07-01,31.65,120827560,31.725,31.735,31.4975
1658,2015-06-30,31.3562,177304200,31.3925,31.53,31.215
1659,2015-06-29,31.1325,196173640,31.365,31.6175,31.12
1660,2015-06-26,31.6875,175945160,31.9175,31.9975,31.6275
1661,2015-06-25,31.875,127489560,32.215,32.3,31.875
1662,2015-06-24,32.0275,220310080,31.8025,32.45,31.78
1663,2015-06-23,31.7575,120768560,31.87,31.9025,31.7198
1664,2015-06-22,31.9025,135904720,31.8725,32.015,31.77
1665,2015-06-19,31.65,217446120,31.9275,31.955,31.6
1666,2015-06-18,31.97,141455960,31.8075,32.0775,31.805
1667,2015-06-17,31.825,131435600,31.93,31.97,31.685
1668,2015-06-16,31.9,125774600,31.7575,31.9625,31.5925
1669,2015-06-15,31.73,175587840,31.525,31.81,31.4275
1670,2015-06-12,31.7925,147305040,32.0463,32.0825,31.7775
1671,2015-06-11,32.1475,141378080,32.295,32.545,32.1187
1672,2015-06-10,32.22,156116760,31.98,32.335,31.9625
1673,2015-06-09,31.855,224011360,31.675,32.02,31.405
1674,2015-06-08,31.95,210439600,32.225,32.3025,31.7075
1675,2015-06-05,32.1625,142311040,32.375,32.4225,32.09
1676,2015-06-04,32.34,153343920,32.395,32.645,32.2275
1677,2015-06-03,32.53,123759240,32.665,32.735,32.475
1678,2015-06-02,32.49,134383920,32.465,32.6638,32.33
1679,2015-06-01,32.6337,128064080,32.8,32.8475,32.5125
1680,2015-05-29,32.57,201896680,32.8075,32.8625,32.475
1681,2015-05-28,32.945,122715360,32.965,32.9875,32.775
1682,2015-05-27,33.0112,183084480,32.585,33.065,32.5125
1683,2015-05-26,32.405,282178680,33.15,33.2275,32.28
1684,2015-05-22,33.135,181877360,32.9,33.2425,32.85
1685,2015-05-21,32.8475,158359120,32.5175,32.9075,32.4575
1686,2015-05-20,32.515,145044680,32.5,32.745,32.335
1687,2015-05-19,32.5175,177581760,32.6725,32.72,32.41
1688,2015-05-18,32.5475,202892960,32.095,32.68,32.09
1689,2015-05-15,32.1925,152513880,32.2675,32.3725,32.0525
1690,2015-05-14,32.2375,180495680,31.8525,32.2375,31.79
1691,2015-05-13,31.5025,138446400,31.5375,31.7975,31.4675
1692,2015-05-12,31.4662,192293800,31.4,31.72,31.205
1693,2015-05-11,31.58,167682960,31.8475,31.89,31.4063
1694,2015-05-08,31.905,221895280,31.67,31.905,31.5275
1695,2015-05-07,31.315,170615680,31.1925,31.52,31.005
1696,2015-05-06,31.2525,288149480,31.64,31.6875,30.84
1697,2015-05-05,31.45,196511080,32.0375,32.1125,31.445
1698,2015-05-04,32.175,203620080,32.375,32.6425,32.065
1699,2015-05-01,32.2375,229396000,31.525,32.5325,31.325
1700,2015-04-30,31.2875,331699920,31.875,31.97,31.145
1701,2015-04-29,32.16,252252960,32.54,32.8975,32.075
1702,2015-04-28,32.64,474774800,33.6138,33.635,32.3925
1703,2015-04-27,33.1625,380337040,33.0775,33.2825,32.7875
1704,2015-04-24,32.57,176838840,32.6225,32.6575,32.3075
1705,2015-04-23,32.4175,182386760,32.075,32.605,32.035
1706,2015-04-22,32.155,150301680,31.7475,32.2175,31.58
1707,2015-04-21,31.7275,129365520,32.025,32.05,31.6675
1708,2015-04-20,31.9,187900440,31.3925,32.03,31.2925
1709,2015-04-17,31.1875,205925240,31.3875,31.535,31.115
1710,2015-04-16,31.5425,112080960,31.57,31.775,31.5275
1711,2015-04-15,31.695,115689680,31.6025,31.7825,31.5025
1712,2015-04-14,31.575,101673120,31.75,31.8225,31.4775
1713,2015-04-13,31.7125,144994480,32.0925,32.1425,31.6525
1714,2015-04-10,31.775,160503040,31.4875,31.8025,31.315
1715,2015-04-09,31.64,128977440,31.4625,31.645,31.165
1716,2015-04-08,31.4,149088360,31.4625,31.6,31.2425
1717,2015-04-07,31.5025,139579240,31.91,32.0305,31.495
1718,2015-04-06,31.8375,147669960,31.1175,31.8775,31.0825
1719,2015-04-02,31.33,128685640,31.2575,31.39,31.0475
1720,2015-04-01,31.0625,161852560,31.205,31.28,30.775
1721,2015-03-31,31.1075,168077680,31.5225,31.6225,31.0888
1722,2015-03-30,31.5925,187899920,31.0125,31.6,31.0
1723,2015-03-27,30.8125,157886880,31.1425,31.175,30.7275
1724,2015-03-26,31.06,189638440,30.69,31.22,30.65
1725,2015-03-25,30.845,206022400,31.635,31.705,30.845
1726,2015-03-24,31.6725,130988800,31.8075,32.01,31.64
1727,2015-03-23,31.8025,150390400,31.78,31.9625,31.63
1728,2015-03-20,31.475,274064720,32.0625,32.1,31.29
1729,2015-03-19,31.8738,182698080,32.1875,32.3113,31.85
1730,2015-03-18,32.1175,260472680,31.75,32.29,31.5925
1731,2015-03-17,31.76,203564920,31.475,31.83,31.4125
1732,2015-03-16,31.2375,143265200,30.97,31.2375,30.7175
1733,2015-03-13,30.8975,206978680,31.1,31.3488,30.645
1734,2015-03-12,31.1125,192933080,30.5775,31.225,30.4075
1735,2015-03-11,30.56,275250760,31.1875,31.1925,30.5275
1736,2015-03-10,31.1275,274881440,31.6025,31.805,30.95
1737,2015-03-09,31.785,353640960,31.99,32.3925,31.265
1738,2015-03-06,31.65,290798720,32.1,32.3425,31.565
1739,2015-03-05,31.6025,225565120,32.145,32.1875,31.44
1740,2015-03-04,32.135,126353920,32.275,32.39,32.08
1741,2015-03-03,32.34,150999600,32.24,32.38,32.0225
1742,2015-03-02,32.2725,192170720,32.3125,32.57,32.075
1743,2015-02-27,32.115,247725400,32.5,32.6425,32.06
1744,2015-02-26,32.6037,364687320,32.1962,32.7175,31.6525
1745,2015-02-25,32.1975,298220480,32.89,32.9,32.0375
1746,2015-02-24,33.0425,276437640,33.235,33.4,32.7925
1747,2015-02-23,33.25,292357000,32.505,33.25,32.415
1748,2015-02-20,32.3738,195513640,32.155,32.375,32.0125
1749,2015-02-19,32.1125,149181840,32.12,32.2575,32.0825
1750,2015-02-18,32.1788,178783920,31.9063,32.195,31.8625
1751,2015-02-17,31.9575,252056440,31.8725,32.22,31.73
1752,2015-02-13,31.77,215822600,31.82,31.82,31.4125
1753,2015-02-12,31.615,297498520,31.515,31.87,31.3925
1754,2015-02-11,31.22,293112080,30.6925,31.23,30.625
1755,2015-02-10,30.505,247381560,30.0425,30.5375,30.04
1756,2015-02-09,29.93,151603120,29.6375,29.96,29.6075
1757,2015-02-06,29.7325,174534640,30.005,30.0625,29.6125
1758,2015-02-05,29.985,168788440,30.005,30.0575,29.8125
1759,2015-02-04,29.89,279900720,29.625,30.1275,29.5772
1760,2015-02-03,29.6625,207368320,29.625,29.7725,29.4025
1761,2015-02-02,29.6575,250169760,29.5125,29.7925,29.02
1762,2015-01-30,29.29,334587200,29.6,30.0,29.2125
1763,2015-01-29,29.725,336528520,29.08,29.7975,28.89
1764,2015-01-28,28.8275,584737200,29.4063,29.53,28.8275
1765,2015-01-27,27.285,369306560,28.105,28.12,27.2575
1766,2015-01-26,28.275,221829680,28.435,28.5907,28.2
1767,2015-01-23,28.245,185680080,28.075,28.4375,27.8825
1768,2015-01-22,28.1,214869760,27.565,28.1175,27.43
1769,2015-01-21,27.3875,193931440,27.2375,27.765,27.0675
1770,2015-01-20,27.18,198969280,26.96,27.2417,26.625
1771,2015-01-16,26.4975,313813320,26.7575,26.895,26.3
1772,2015-01-15,26.705,239233880,27.5,27.515,26.665
1773,2015-01-14,27.45,194912760,27.26,27.6225,27.125
1774,2015-01-13,27.555,267879920,27.8575,28.2,27.2275
1775,2015-01-12,27.3125,198284680,28.15,28.1575,27.2
1776,2015-01-09,28.0025,214582920,28.1675,28.3125,27.5525
1777,2015-01-08,27.9725,236675040,27.3075,28.0375,27.175
1778,2015-01-07,26.9375,159933400,26.8,27.05,26.6737
1779,2015-01-06,26.565,262729000,26.635,26.8575,26.1575
1780,2015-01-05,26.5625,256843520,27.0725,27.1625,26.3525
1781,2015-01-02,27.3325,212575080,27.8475,27.86,26.8375
1782,2014-12-31,27.595,165219120,28.205,28.2825,27.5525
1783,2014-12-30,28.13,119194640,28.41,28.48,28.0275
1784,2014-12-29,28.4775,110133720,28.4475,28.6925,28.425
1785,2014-12-26,28.4975,134724800,28.025,28.63,28.0025
1786,2014-12-24,28.0025,57918440,28.145,28.1775,28.0025
1787,2014-12-23,28.135,103964120,28.3075,28.3325,28.115
1788,2014-12-22,28.235,180388240,28.04,28.3725,27.9925
1789,2014-12-19,27.945,346383320,28.065,28.31,27.915
1790,2014-12-18,28.1625,235142360,27.9675,28.1625,27.665
1791,2014-12-17,27.3525,213063720,26.78,27.46,26.705
1792,2014-12-16,26.6863,242607160,26.5925,27.54,26.565
1793,2014-12-15,27.0562,268333040,27.675,27.9,26.5875
1794,2014-12-12,27.4325,223495280,27.615,27.9675,27.395
1795,2014-12-11,27.905,165618760,28.065,28.45,27.835
